outlet_name,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,n_outlets_at_postal,shared_postal,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Sheng Siong Clementi Avenue 6,121209,Authorised Retailer,CLEMENTI,WEST REGION,residential,91990,1,0,1.32220922708728,103.76364056113,306300,79225,5397,30871,17367,46,0.7904,1679972,138702,40198,96724,70402,124,0.9146,3442623,306355,151120,173881,239481,201,0.9021,12.0,0,1,1,4019,4019,164,124.0,138702.0,198.22707760638633,1,32509.24072744736,0.00012608880721205247,2.3255819602190955,0.006097560975609756,5.421817393190197e-05,-0.8692421157391133,20336.0,2.8810954795665826,-1.1082353889887453
Sheng Siong Jalan Berseh,209037,Authorised Retailer,ROCHOR,CENTRAL REGION,mixed,13120,1,0,1.30730464109303,103.857706092553,197005,202098,17909,70245,63008,40,0.4939,713853,784735,156448,203398,139630,110,0.4786,1524130,1509474,207801,479095,405733,186,0.5023,12.0,0,9,9,3756,4150,427,110.0,784735.0,529.9549086923589,0,226290.74601163727,0.0008776806104746349,16.187941179594166,0.02107728337236534,0.00048796356538711777,-1.7865233864278152,46970.0,6.654457842016246,0.9092575255235213
Sheng Siong Junction 9,768897,Authorised Retailer,YISHUN,NORTH REGION,residential,221610,1,0,1.4331228398318,103.84166098599,454049,40898,9004,77355,23314,104,0.9099,1275794,268477,122100,205383,98145,276,0.8022,2518974,555342,173225,459078,429144,542,0.8023,12.0,5,15,20,3371,4082,812,276.0,268477.0,419.6768259616284,1,340777.58268084226,0.0013217238533828985,24.37787475179418,0.024630541871921183,0.0010843634786380394,-0.8866769359127991,224112.0,31.75098692548318,-2.0854305362901067
Sheng Siong Marsiling Mall,738623,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,1,0,1.43354318137534,103.77988189197,447972,7067,0,47037,166163,93,0.9845,1506973,188677,51197,228977,247265,250,0.8773,2424253,471260,79197,756647,574137,410,0.8283,12.0,2,5,7,3617,4050,566,250.0,188677.0,350.97145190076674,1,198649.84177583398,0.000770473903477862,14.210620675745687,0.012367491166077738,0.0003795272175233138,-1.9127848618812187,141500.0,20.046961563664016,-2.913970186614124
Sheng Siong Sengkang West Ave,790455,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.39183688254074,103.871190376558,383869,224428,20427,55587,34012,95,0.6268,1521989,315440,41450,131371,104309,185,0.8211,2788332,1300118,42208,211718,364994,253,0.6801,12.0,2,15,17,3705,4152,478,185.0,315440.0,353.80931320498985,0,169120.85171198516,0.0006559441558733999,12.098234010928987,0.03556485355648536,0.0009217089568423336,1.4092614881383398,88430.0,12.528288417489815,1.263362300468552
Sheng Siong Senja Close,670643,Authorised Retailer,CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.38790584193931,103.763017336135,338674,3916,12466,73748,39229,94,0.9714,1173518,15415,40980,147450,115984,240,0.9708,2112182,325447,125943,393992,361815,430,0.8485,0.0,0,2,2,3909,4046,274,240.0,15415.0,248.24941530260878,1,68020.3397929148,0.0002638204805381985,4.865904943046533,0.0072992700729927005,0.00010843634786380394,-1.299211844461682,65760.0,9.316524328102796,-2.3970542320355523
Sheng Siong Serangoon North Avenue 5,554913,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,1,0,1.37565390082777,103.872017821492,289518,327352,0,22940,46991,45,0.4693,1391741,658214,62925,175395,185322,183,0.6736,3421987,971830,84706,456446,399700,333,0.7735,11.0,1,6,7,3950,4155,233,183.0,658214.0,535.2465549134834,0,124712.44729484162,0.0004837038138090425,8.92143314189398,0.030042918454935622,0.0003795272175233138,-0.6432917248522003,42639.0,6.040864976064099,0.39023856480752056
Sheng Siong Tampines Avenue 9,521602,Authorised Retailer,PASIR RIS,EAST REGION,residential,147110,1,0,1.36113645824177,103.937425593435,484899,6021,0,85600,76979,114,0.9877,1309791,314664,23836,230648,327765,297,0.8019,2843911,1339092,108986,489837,519473,502,0.6753,12.0,0,7,7,3782,4018,401,297.0,314664.0,465.3940328757765,1,186623.00718318636,0.0007238271902852263,13.350268697620713,0.017456359102244388,0.0003795272175233138,-1.7379893006424036,119097.0,16.87302460316391,-2.4035532562904143
Sheng Siong Tanglin Halt Road,141088,Authorised Retailer,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.30178506364186,103.798226442608,349561,77521,0,68719,53687,52,0.8185,1597041,360247,36202,180258,263348,155,0.8102,3305915,832556,53321,422672,372946,241,0.795,12.0,4,22,26,3091,4173,1092,155.0,360247.0,347.7880061316192,0,379784.5026957282,0.0014730142529012233,27.168274880510165,0.023809523809523808,0.0014096725222294514,-0.22413723368947325,169260.0,23.979849570782836,0.41253469828760975
Sheng Siong Woodlands Drive 16,730573,Authorised Retailer,MANDAI,NORTH REGION,residential,2090,1,0,1.43109807246887,103.798507621177,302843,97216,0,42069,36963,65,0.757,1121198,182873,30587,243473,159535,243,0.8515,2218592,286439,53380,482419,259543,465,0.8776,12.0,0,6,6,3830,4116,353,243.0,182873.0,340.86541191268105,1,120325.49040517642,0.0004666887698052137,8.607607670287361,0.0169971671388102,0.00032530904359141186,-0.888793803050938,85779.0,12.152708946781171,-1.7649395000901906
Singapore Pools Anchorvale Road Branch,540308,Branch,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.38955848510235,103.886426650492,358930,0,0,45906,19745,75,1.0,1051196,164079,38299,427100,197219,296,0.8538,3048134,185090,119166,897132,516729,725,0.927,12.0,10,43,53,2173,4160,2010,296.0,164079.0,383.80770765077835,0,771453.4923780645,0.0029921231162866407,55.1867187567908,0.0263681592039801,0.0028735632183908046,-0.2943578645967293,594960.0,84.29074382980596,-3.4082068420432985
Singapore Pools Ang Mo Kio N2 Branch,560202,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.36844644010937,103.844516260527,607928,19300,108154,33719,28069,101,0.9002,1303532,19300,210960,200730,735595,257,0.9186,3523215,198400,380365,904260,886373,529,0.9053,12.0,17,65,82,1552,4160,2631,257.0,19300.0,267.32849272399284,0,703341.2643568252,0.002727946242401596,50.314240494855035,0.031166856708475865,0.0044458902624159614,4.467027858443286,676167.0,95.79571632238874,-1.4095198971959382
Singapore Pools Ang Mo Kio N2A Branch,561226,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.36749458006861,103.839283930528,373292,0,17410,72915,172849,61,0.9777,1467963,105647,179893,281740,267119,222,0.8885,3186993,297383,282632,566679,878486,414,0.8835,12.0,12,49,61,1656,4180,2527,222.0,105647.0,278.53752698506077,0,703864.3306912485,0.002729974982806614,50.351658582885186,0.024139295607439652,0.0033073086098460206,1.5006350192649807,560994.0,79.47862300668645,-2.072738136744127
Singapore Pools Ang Mo Kio N4 Branch,560447,Branch,SERANGOON,NORTH-EAST REGION,residential,116900,1,0,1.36747901420817,103.855967139125,418517,0,32646,68130,38241,82,0.9638,1622056,199591,128801,249215,101581,208,0.8647,3049744,727952,236955,464649,577171,323,0.7892,12.0,15,69,84,1570,4163,2613,208.0,199591.0,314.8121342629252,0,822604.1068290236,0.0031905134760725493,58.8458305526821,0.03214695752009185,0.004554326610279766,3.2790809165512442,543504.0,77.00073355263355,0.7976366397399623
Singapore Pools Ang Mo Kio N6 Branch,560630,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.38054138917049,103.841068277331,517575,0,34418,107402,27782,55,0.9688,1259102,107319,88747,588702,371407,91,0.8958,2669416,437226,214311,749438,518315,215,0.8361,12.0,14,71,85,1807,4168,2376,91.0,107319.0,148.43230625109786,0,352675.1596526085,0.001367869234065906,25.22898015311157,0.03577441077441077,0.004608544784211668,11.899831681729362,216216.0,30.63232396783872,9.823150458678255
Singapore Pools Ang Mo Kio N7 Branch,560726,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.37278358482637,103.84644830631,314202,19300,108154,10684,215938,59,0.8339,1421997,19300,249858,550566,278737,250,0.9147,3272248,84558,343112,931084,898622,463,0.9308,12.0,14,74,88,1661,4179,2522,250.0,19300.0,260.32849272399284,0,656548.4586499099,0.002546457873997197,46.9668690280043,0.034892942109436956,0.004771199306007373,5.9874079771341435,630500.0,89.32586053632623,-0.14028435504649947
Singapore Pools Balestier Road Branch,320002,Branch,NOVENA,CENTRAL REGION,residential,49330,1,0,1.32589620218837,103.842935480003,296458,12730,41481,152873,4006,12,0.9046,1280897,192494,76451,460057,89724,46,0.8511,4277054,332596,153465,669583,335564,202,0.9141,12.0,5,23,28,2129,4124,2054,46.0,192494.0,149.0141387778383,1,306075.04104967986,0.0011871282127715334,21.895392756358163,0.013631937682570594,0.0015181088700932553,1.3046119663984506,94484.0,13.385986688206579,3.9943333298134416
Singapore Pools Bedok North Branch,460509,Branch,BEDOK,EAST REGION,residential,276990,1,0,1.33306648174585,103.931091390071,494842,0,30226,89172,14304,58,0.9712,1606954,16679,255412,135810,234538,253,0.9232,3016412,355966,371163,659055,796999,477,0.8553,12.0,6,45,51,1601,4144,2582,253.0,16679.0,261.9258513027708,0,676292.5480637542,0.0026230363676184847,48.37928276435533,0.019752130131680867,0.0027651268705270004,0.37678226468185294,653246.0,92.54839189835522,-4.318866510745904
Singapore Pools Bedok Town Centre Branch,460204,Branch,BEDOK,EAST REGION,residential,276990,1,0,1.32635909520616,103.929995919076,355098,116078,143484,26411,45564,73,0.6944,1755102,417566,277003,156456,142202,264,0.773,3723386,590850,344552,413581,363364,421,0.8362,12.0,11,68,79,2754,4156,1429,264.0,417566.0,487.46255921175117,0,696583.9971135925,0.002701737824498039,49.83085243504183,0.055283414975507345,0.004283235740620256,4.132135737128426,377256.0,53.447607997608706,3.495162922759523
Singapore Pools Bencoolen Branch,189646,Branch,ROCHOR,CENTRAL REGION,commercial,13120,1,0,1.30166188823652,103.853356123694,48844,197468,85158,109821,22119,15,0.2758,477376,960035,155507,279661,146874,54,0.3485,1096438,1390208,256936,1011360,671291,114,0.4465,12.0,10,58,68,3064,4160,1119,54.0,960035.0,567.7675913097655,0,635331.9346756276,0.0024641684651632175,45.44912317147038,0.06076854334226988,0.0036868358273693344,3.345035093317734,60426.0,8.560831798204678,20.314902445543332
Singapore Pools Beo Crescent Branch,160036,Branch,RIVER VALLEY,CENTRAL REGION,residential,10070,1,0,1.28835977080873,103.827056911096,454463,15386,1634,85270,32916,69,0.9656,1773764,164127,111037,176900,91338,265,0.8928,3455096,418829,151307,686030,301226,375,0.8772,12.0,10,40,50,1612,4160,2571,265.0,164127.0,352.8333950938225,0,907134.6587862177,0.0035183696865149004,64.89281049808082,0.019447685725398678,0.0027109086965950986,-1.848750785424045,681315.0,96.52505736924205,-4.73551136369683
Singapore Pools Bishan N1 Branch,570152,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,1,0,1.34552772598093,103.854821241123,433247,24932,19938,135344,46417,84,0.927,1311166,243621,19938,349788,130268,208,0.839,3223499,552456,20559,717398,260409,402,0.8518,12.0,5,28,33,1595,4100,2588,208.0,243621.0,338.3750117052778,1,875714.530293259,0.0033965050586282908,62.645139301340194,0.012751159196290572,0.0017891997397527651,-3.745500037628528,538304.0,76.2640254244989,-4.954126168738986
Singapore Pools Bishan N2 Branch,570279,Branch,BISHAN,CENTRAL REGION,residential,87320,1,0,1.35722283118337,103.843785252615,480550,51671,37254,102806,18175,82,0.8766,1159545,363218,70633,265441,584999,159,0.7499,2862300,664920,123394,823791,684358,380,0.801,12.0,12,54,66,2091,4173,2092,159.0,363218.0,353.37795182503805,0,739266.6752179796,0.0028672848459101487,52.88420169796678,0.03154875717017208,0.0035783994795055302,1.8035648093752856,332628.0,47.124952162533106,2.7495561928672614
Singapore Pools Bukit Batok Central Branch,650642,Branch,BUKIT BATOK,WEST REGION,residential,158030,1,0,1.34900647948549,103.751706683374,408675,58521,0,64738,46091,81,0.8747,1479649,300663,80299,155241,654272,282,0.8168,2921062,661903,131832,420217,940833,481,0.8041,12.0,19,75,94,1576,4168,2607,282.0,300663.0,442.9013268328425,0,1154643.7590532205,0.004478346804665367,82.59862846524803,0.03605677023398542,0.005096508349598785,1.2545000419998245,735174.0,104.15551180639667,-0.995086161751798
Singapore Pools Bukit Batok N3 Branch,650324,Branch,BUKIT BATOK,WEST REGION,residential,158030,1,0,1.36216472766267,103.747628122263,346021,0,0,103057,108549,99,1.0,1397080,0,109088,153889,482793,183,0.9638,2875675,13499,158892,646122,1180713,420,0.9695,12.0,5,29,34,1845,4160,2338,183.0,0.0,183.0,0,427854.0,0.001659454337097386,30.606975793424187,0.01454234388366125,0.0018434179136846672,0.6133053426970424,427854.0,60.61606143363889,-3.418612947157449
Singapore Pools Bukit Gombak Branch,650374,Branch,BUKIT BATOK,WEST REGION,residential,158030,1,0,1.35798291106742,103.750736425731,358950,0,36836,22798,222514,68,0.9535,1328783,37963,36836,165455,913247,219,0.9598,3138327,71118,239191,427142,1149603,469,0.9447,12.0,12,62,74,1784,4160,2399,219.0,37963.0,239.3160916725876,0,574119.3039225376,0.0022267520437008587,41.07021469401864,0.030846185910796166,0.004012144870960746,5.138370464365946,525381.0,74.43316405144427,-0.050207565875583074
Singapore Pools Bukit Panjang Branch,670257,Branch,BUKIT PANJANG,WEST REGION,residential,138270,1,0,1.37850873559017,103.773212348159,388738,3232,30420,55940,103748,80,0.9563,1284674,3232,43309,116866,1091945,231,0.9813,2333586,14731,117139,388545,1320600,380,0.9703,12.0,20,82,102,1580,4171,2603,231.0,3232.0,232.72962116497123,0,605795.2038924202,0.002349608694769879,43.336182766335654,0.039185555128697654,0.005530253741054001,8.9113805861839,601293.0,85.18796932508994,1.8215078231385289
Singapore Pools Canberra Branch,750505,Branch,SEMBAWANG,NORTH REGION,residential,102640,1,0,1.45026201889682,103.822534715231,391737,0,8564,13979,161731,90,0.9893,2069316,34211,8564,237256,228840,273,0.9818,3529520,463901,44544,306840,320212,380,0.8796,12.0,8,56,64,1759,4177,2424,273.0,34211.0,291.3081898746383,0,706131.0522561232,0.002738766582118116,50.51381084058653,0.026402640264026403,0.003469963131641726,1.8975104663329052,661752.0,93.75347638641549,-3.07286885494026
Singapore Pools Chai Chee Branch,461036,Branch,BEDOK,EAST REGION,residential,276990,1,0,1.32534102499628,103.92543538387,498698,173480,84830,39597,24294,68,0.7148,1520504,466218,222520,127707,82389,189,0.7386,3857897,616046,348483,418612,352733,349,0.8361,12.0,7,28,35,1996,4178,2187,189.0,466218.0,438.49892335722785,0,958997.1453822573,0.003719521080014676,68.60284679979068,0.01600365797896662,0.001897636087616569,-4.056999955920791,413343.0,58.560220732223144,-3.0787753620359184
Singapore Pools Changi Road Branch,419799,Branch,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.31786851894401,103.907753065671,500416,8394,1202,65555,17410,2,0.9824,2054528,24398,11133,167542,74776,70,0.9857,4194585,334643,75284,401640,170879,191,0.9191,12.0,4,27,31,1744,4124,2439,70.0,24398.0,83.05671323730454,1,202575.32358578575,0.00078569909201115,14.49143405305365,0.012710127101271012,0.0016807633918889612,4.336642948152952,170730.0,24.188111291620903,1.385053550244837
Singapore Pools Cheong Chin Nam Road Branch,599730,Branch,BUKIT PANJANG,WEST REGION,residential,138270,1,0,1.34248911530733,103.775237429914,433475,23006,69877,39844,23429,11,0.8899,1420468,23006,92816,395014,219603,21,0.9548,2446608,36093,92816,494861,2419744,21,0.968,11.0,6,39,45,2224,4144,1959,21.0,23006.0,33.31177738902484,0,65257.77190509966,0.0002531057150739027,4.668281808823061,0.022970903522205207,0.002439817826935589,18.666727664462847,41139.0,5.8283530160252575,16.225530595768028
Singapore Pools Chin Swee Branch,160052,Branch,SINGAPORE RIVER,CENTRAL REGION,mixed,3260,1,0,1.28708278284998,103.841580109275,131890,166770,47010,53864,105557,23,0.4495,518084,638607,158154,250395,237307,59,0.4542,1507554,1282622,268290,737367,733721,199,0.5368,12.0,10,39,49,1620,4169,2563,59.0,638607.0,400.75376958502073,0,1027131.9114464081,0.003983785368889551,73.47693734379888,0.01911822083495903,0.0026566905226631968,-2.8554959809357663,151217.0,21.42361404079563,5.957869427501976
Singapore Pools Chinatown Point Branch,059413,Branch,OUTRAM,CENTRAL REGION,commercial,18340,1,0,1.28533894878838,103.845015574621,39322,279763,76120,43471,47242,21,0.1958,258628,845753,161064,191752,286300,43,0.268,964772,1230513,198099,737216,846845,127,0.4445,11.0,7,85,92,2821,4160,1362,43.0,845753.0,495.6090003520789,0,675019.4584795315,0.0026180986224249095,48.288210992005034,0.06754772393538913,0.004988072001734982,6.290396536265447,58566.0,8.297316967756514,29.058322454127456
Singapore Pools Choa Chu Kang Branch,680303,,CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.3846968155873416,103.74378458764835,564050,17623,0,20208,105979,78,0.9697,1212117,60101,0,175428,243401,261,0.9528,2631968,61727,47724,527735,452842,510,0.9688,0.0,15,80,95,1638,3551,2545,261.0,60101.0,293.16335446656444,1,746100.7371174066,0.002893791115943843,53.373083342468234,0.03732809430255403,0.005150726523530687,5.697877358574618,664245.0,94.10667126400003,0.09208758810662679
Singapore Pools Circuit Road 64 Branch,370064,Branch,GEYLANG,CENTRAL REGION,mixed,110110,1,0,1.32698404492367,103.887148432844,490596,56078,0,35773,12620,101,0.8974,1069743,872720,0,173347,53032,144,0.5507,1953301,2501201,5917,337819,87916,213,0.4386,12.0,12,27,39,1648,4160,2535,144.0,872720.0,611.0405269473076,0,1548987.735811425,0.00600783074671016,110.8084302923222,0.015384615384615385,0.002114508783344177,-6.821643697354079,365040.0,51.71691059505238,-1.768338210128397
Singapore Pools Circuit Road 88 Branch,370088,Branch,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.32354065999154,103.885851746701,535587,53100,0,51603,26209,95,0.9098,1308946,569714,0,270641,55521,160,0.6967,2190592,2203983,27553,353313,104509,212,0.4985,12.0,11,39,50,2012,4156,2171,160.0,569714.0,464.88533180087364,0,1009266.0553396967,0.003914491702353209,72.1988849582026,0.023030861354214647,0.0027109086965950986,-2.612557847201236,347360.0,49.21210295939458,0.11231389981211252
Singapore Pools Clementi N3 Branch,120325,Branch,CLEMENTI,WEST REGION,residential,91990,1,0,1.315096685325,103.766817400667,504801,3788,57538,41245,10107,96,0.9425,1507523,3788,151120,273569,168708,199,0.9523,3313731,332565,202558,928936,346522,252,0.8873,12.0,13,74,87,1749,4160,2434,199.0,3788.0,201.02716738023238,0,489300.1254034856,0.0018977763798938632,35.002587550762414,0.03574363188167625,0.0047169811320754715,8.788841999633464,484366.0,68.62237869078223,2.2184845784029483
Singapore Pools Clementi N7 Branch,120722,Branch,CLEMENTI,WEST REGION,residential,91990,1,0,1.30297959881951,103.76371403028,386354,86084,51438,63795,29336,36,0.7866,839460,392942,51438,255898,492648,67,0.6739,1547433,1003621,144370,561016,664519,155,0.6009,12.0,22,79,101,1722,4128,2461,67.0,392942.0,277.28490093011385,1,682398.1411890102,0.0026467172330357958,48.81605264611222,0.041040227549776515,0.005476035567122099,7.468881998544433,164887.0,23.3603063699496,16.063661571042545
